JX311792	NC;NC_OTU1;
JF923948	NP;NP-Zeta;NP-Zeta-1;NP-Zeta-1_OTU6;
JF715860	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715858	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715715	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715867	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715712	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715714	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715859	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715710	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715711	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715708	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715709	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715855	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715856	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715857	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715717	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715713	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715716	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU1;
JF715755	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU2;
JF715756	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU2;
JF715785	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU3;
JF715784	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU3;
JF715908	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU4;
JF715822	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715814	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715794	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715800	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715816	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715795	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715820	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715806	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715817	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715810	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715853	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715818	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715812	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715807	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715821	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715819	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715797	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715804	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715803	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715801	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715805	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715799	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715851	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715798	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715809	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715813	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715811	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715802	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715852	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JF715796	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU5;
JN177518	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU6;
JN183753	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU7;
KJ526753	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU7;
KC758379	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU7;
KJ526751	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU7;
EU049830	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU7;
KJ526752	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU7;
KC758391	NP;NP-Zeta;NP-Zeta-2;NP-Zeta-2_OTU7;
JF924720	NP;NP-Zeta;NP-Zeta-Incertae_sedis.1;NP-Zeta-Incertae_sedis.1_OTU1;
JX537592	NP;NP-Zeta;NP-Zeta-Incertae_sedis.1;NP-Zeta-Incertae_sedis.1_OTU2;
JF924292	NP;NP-Zeta;NP-Zeta-Incertae_sedis.2;NP-Zeta-Incertae_sedis.2_OTU1;
JF924714	NP;NP-Zeta;NP-Zeta-Incertae_sedis.2;NP-Zeta-Incertae_sedis.2_OTU2;
AB645422	NS;NS_OTU1;
HQ007679	NS;NS_OTU1;
HM803770	NS;NS_OTU1;
JF748259	NS;NS_OTU1;
JQ750276	NS;NS_OTU1;
HQ007816	NS;NS_OTU1;
JF935936	NS;NS_OTU1;
HQ215926	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JQ320502	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427229	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
GQ481083	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427243	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427133	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX416631	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427223	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427292	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427130	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427218	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427152	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427270	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
KF975960	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
KJ158507	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
KJ158528	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427148	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JQ698618	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
EF207223	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427230	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427212	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
KJ158555	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427308	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427347	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
FN691291	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
KJ158537	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427336	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427235	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
KC773917	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427252	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
KF537087	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX416611	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JQ312223	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
KJ158538	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX416653	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427396	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427162	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427145	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427216	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427305	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JX427228	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
KF975938	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
GQ226093	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU1;
JQ014639	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU2;
KJ433498	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU3;
KC773913	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU3;
JF520976	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU4;
JF520973	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU5;
JF520980	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU6;
JN179954	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU7;
JN179951	NS;NS-Alpha;NS-Alpha-1;NS-Alpha-1_OTU7;
JF520968	NS;NS-Alpha;NS-Alpha-2;NS-Alpha-2_OTU1;
JN179956	NS;NS-Alpha;NS-Alpha-2;NS-Alpha-2_OTU2;
JN179944	NS;NS-Alpha;NS-Alpha-2;NS-Alpha-2_OTU2;
JN179945	NS;NS-Alpha;NS-Alpha-2;NS-Alpha-2_OTU3;
JX885389	NS;NS-Alpha;NS-Alpha-2;NS-Alpha-2_OTU4;
HM131573	NS;NS-Alpha;NS-Alpha-2;NS-Alpha-2_OTU5;
JF520978	NS;NS-Alpha;NS-Alpha-2;NS-Alpha-2_OTU5;
JQ319456	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3_OTU1;
FN691330	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
JQ260583	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU672172	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU671484	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
JQ260559	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
KF018530	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU671467	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU671207	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
KC311307	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
JQ260668	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU672230	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU671485	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU671459	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU671482	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
DQ304879	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
KF018537	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
DQ148657	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
AB740225	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU671642	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU672114	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
JQ260549	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
FN691312	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
KC444643	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
FN691310	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
KJ496311	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
JQ638748	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
FN691316	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
JQ735264	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
FN691322	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
KF041549	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
KC444743	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
JQ260587	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
FN691375	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU671250	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
EU671536	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
KC444837	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
FN691352	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU1;
GQ863087	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU2;
JX678946	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU3;
KJ191162	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU4;
JX678960	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU4;
KJ438400	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1_OTU5;
EU671813	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU1;
EU672157	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU1;
KJ438437	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU1;
EU671734	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU1;
KJ438435	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU1;
HQ317661	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU1;
KC773894	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU2;
HQ317670	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU2;
AB353465	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU3;
KF709738	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU3;
HQ007806	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.1;NS-Alpha-3.1.1.1_OTU3;
EU671247	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.2;NS-Alpha-3.1.1.2_OTU1;
EU672383	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.2;NS-Alpha-3.1.1.2_OTU2;
JQ638730	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.2;NS-Alpha-3.1.1.2_OTU2;
EU672069	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.2;NS-Alpha-3.1.1.2_OTU2;
EU671087	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.2;NS-Alpha-3.1.1.2_OTU2;
EU671129	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.2;NS-Alpha-3.1.1.2_OTU2;
EU672146	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.2;NS-Alpha-3.1.1.2_OTU2;
JF748223	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.2;NS-Alpha-3.1.1.2_OTU3;
GU208164	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.2;NS-Alpha-3.1.1.2_OTU3;
DQ501094	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU1;
KF898796	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU2;
JX140485	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU2;
DQ501093	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU2;
KF898803	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU2;
KJ699410	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU2;
JQ638715	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU2;
DQ501043	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU2;
JX678958	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU3;
DQ501052	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU3;
JX488406	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU3;
FJ853264	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU3;
KJ081670	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU3;
JX678954	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU3;
KF053691	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU3;
JX678955	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU3;
JX678956	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU3;
DQ501044	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU4;
JN688223	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU5;
JX570751	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU5;
KJ433515	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU6;
KJ191170	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU7;
KF877765	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU7;
KF179426	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU7;
KJ191173	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU7;
JX488440	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU7;
KJ699416	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU7;
KF606927	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU7;
FJ853249	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.3;NS-Alpha-3.1.1.3_OTU7;
JF935540	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
KJ438398	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
HQ875188	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
JF935565	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
KC137412	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
HQ875168	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
HQ685786	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
HQ875201	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
KJ859259	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
HQ875231	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.1;NS-Alpha-3.1.1;NS-Alpha-3.1.1.Incertae_sedis;NS-Alpha-3.1.1.Incertae_sedis_OTU1;
